id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
6752ac7f-1bc0-4fd4-bbbe-35cb1b5b3cc4,Weight of child doubles in _______month,4,5,6,12,B,MCQ,Easy,Kaumarabhritya,Kaumarbhritya & Pediatrics,en,"**A. 4**

According to Ayurvedic principles, a child'",A,False
7a268e66-cecc-4694-8d96-bfa6b318ff8f,Ama Vidhradhi has to be treated like A) Vrudhi B) Shopha C) Arbuda D) Granthi,Vrudhi,Shopha,Arbuda,Granthi,B,MCQ,Medium,Shalya Tantra,Shalya Tantra (Surgery),en,"**A) Vrudhi**

**Explanation:**

Ama Vidhrad",A,False
b1fc7430-92a4-4a6d-bb41-c5d14b151101,Gati of bastidryya inside Guda in oblique direction is due to,ParshwachidraNetra,VakraNetra,JeernaNetra,TanuNetra,B,MCQ,Hard,Panchakarma,Panchakarma & Rasayana,en,"**B: VakraNetra**

**Explanation:**

* **",B,True
ddd25282-d374-4079-8704-dccce3d372f8,Stein & Leventhal described -----------------,IUGR,PCOS,PIH,GDM,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: PCOS**

Stein & Leventhal are renowned for their description",B,True
b468cb84-eb8f-4843-a4f5-602525440df8,The following type of Gandhak is used for Rasayan Karma,Peeta,Shweta,Rakta,All of these,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"**D. All of these**

**Explanation:**

In Ayurveda,",D,True
072dd3b8-1c44-4965-b02a-45e3b004d44a,Asthi in Sankha& Shira region are …………..,Kapalasthi,Nalakasthi,Ruchakasthi,Valayasthi,A,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**A: Kapalasthi**

**Explanation:**

* **As",A,True
36dc09bc-71fa-46ef-8cd9-95e0fc9d5905,------------- Fever is Mosquito borne Infection,Chikun Gunya,Malaria,Dengue,All of these,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. All of these 

**Ayurvedic Perspective:**

Ay",D,True
40bc5617-ef7a-40f4-b6ff-127d86d34607,Causative organism of Malaria is ---------,Plasmodium Vivax,Treponima Palidum,HIV virus,H1N1 virus,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"A. Plasmodium Vivax 

**Ayurvedic Concepts:**",A,True
0229c7fa-6f4c-43bc-81d2-1ceff8d31642,"According to Acharya Sushruta, Vata and Kapha having aggravated in the neck and having accumulated in Manya and alongwith Medas produce glandular enlargement with their characteristic symptoms, is known as………",Galganda,Masurika,Snayuk,Manyasthambha,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Galganda 


**Explanation:**

* **Galg",A,True
ccb693a0-37cb-407b-adce-fd9cb1118e6f,Sprain is incomplete tear of A) Bone B) Cartilage C) Metatarsal D) Ligament,Bone,Cartilage,Metatarsal,Ligament,D,MCQ,Easy,Orthopedics,Shalya Tantra (Surgery),en,"D) Ligament 

**Ayurvedic Perspective:**

In Ayurveda",D,True
21c6180e-d44e-4b05-b40a-b64b50dc1efd,"According to Asthang Hruday, Sutrasthan 11/07, Pitta Prakopa Lakshana is______",Prabha Haani,Alpa Nidrata,Prasek,Mandagni,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Prasek**

**Explanation:**

Ashtanga H",C,False
412581f8-440d-4776-af47-e4abd2dbebb6,"According to Kashyapa, ------ procedure is not a causative factor of
‘Charmmadala’",Udwartana,Upanaha Sweda,Peedana,Abhyanga,D,MCQ,Medium,Ayurvedic Dermatology (Kushtha Chikitsa),Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: Abhyanga**

**Explanation:**

* **Charm",D,True
58ec70e5-06bf-46f1-a37a-66e034df002b,Artagala is Synonym for.....,Sayreyak,Pippali,Khadir,Araghvad,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"A: Sayreyak 

Artagala is a synonym for Say",A,True
07a2382c-e073-426e-85a0-cd15fbcaed85,----- is best for the pacification of fever.,उपवास,स्वेदन,तिक्त रस,All,D,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**D. All**

**Explanation:**

* **उपवास",D,True
95b34847-4a50-4f1e-aeb4-6393d91c72f7,"Development of small pitika on the scalp due to vitiated Kapha, Rakta, and Krimmi is……..",Pitika,Arunshika,Upashirshak,Darunak,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Upashirshak**

**Explanation:**

* **",C,False
9fe96307-59ab-4675-a957-a7282acba659,Dhoomgati of Parad means,loss of mercury on heating,loss of mercury on washing,loss of mercury on dipping of mercury in water,pouring,A,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"A: loss of mercury on heating 


**Explanation:**

* **",A,True
7971db78-24a7-492c-8b55-779628e5d219,Madhu and Ghrut in equal quantity is,MatraViruddha,Karma Viruddha,SanskarVirudda,None of these,D,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**Answer: A**

**Explanation:**

* **Madhu (",A,False
b3d4fc9a-3a03-4a46-a461-2e89e271e4d9,Which of the following yonivyapad related with “ labQao gaBao-Aipa sa..’’,Udavarta,Vamini,Asruja,Mahayoni,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**A: Udavarta**

**Explanation:**

The term """,A,False
4c6fd6df-655b-4c13-ab3d-306a3dea56ad,Which is drug is useful in diagnosed hypothyroidism?,Steroid,Metformin,Liotrix,Levothyroxine,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. Levothyroxine 

**Ayurvedic Concepts:**",D,True
5cda175f-a6ea-4d81-9509-ff7a298f1769,Proportion of Kashay in NiruhaBasti is always ……. of the total quantity.,5 parts,3 parts,4 parts,2 parts,A,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**A: 5 parts**

**Explanation:**

In Niru",A,True
01a7c886-97d0-4def-94b1-4462252fe0c8,According to Rasarnava types of Kasis are,Two,Three,Four,Five,B,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,"**C: Four**

According to Rasarnava, there are four",C,False
e14a21d8-453d-40c3-b7b6-e23bf0dd023b,"While giving a treatment,a doctor has to think about Desha,Kala,Bala, Agni, Mental strength,Rugna Awastha and many more factors together. This Praman Is called",Anuman,Pratyaksha,Yukti,Shabda,C,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**C: Yukti**

**Explanation:**

* **Yukti",C,True
88c01928-de5e-45b5-b5d4-b64ca96fe012,Veera is the ingredient of,Truna Panchamula,Kantak Panchamula,Madhyam Panchamula,Jivan Panchamula,A,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**B: Kantak Panchamula**

Veera (Solanum indic",B,False
c67eb894-baae-4510-a0f8-4ed8eaf3e096,12 yrs Balak dosage of niruha basti is …..,4 prasrut,5 prasrut,6 prasrut,8 prasrut,C,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**C: 6 prasrut**

**Explanation:**

According to",C,True
d89bba00-4512-45c3-984c-12ce26cec624,Dais use …… upavisha for the preparation of abortion stick.,Kaner,Kuchala,Dhatur,Eranda,A,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**A: Kaner**

**Explanation:**

In Ayurveda, *",A,True
8557ec6d-97bc-4b10-800c-0bd57e13cb3e,What is treatment of mandagni which causes due to Udavarta?,Grutapana,Niruhasnehabasti,Doshashodhana,Arishta asava,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: Niruhasnehabasti**

**Explanation:**",B,True
84c0ae2b-a248-46ad-bb64-a5760fd1e098,Parts of the uttarbasti yantra are -------,Basti putaka & basti netra,Basti putaka,Basti netra,Eshani,A,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"A: Basti putaka & basti netra 

**Explanation",A,True
cba5a860-f36f-412e-8f5d-a6a9949f53e1,Adhaman Upadrava manifest due to ................................ of Vaman,Ayoga,Atiyoga,Mithyayoga,Gativaiparitya,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**B: Atiyoga**

**Explanation:**

* **Adha",B,False
c451a58a-95b0-4ecd-82e7-1440d798f0b2,"According to Charak, Yoni of visha is………….",Ras,Tej,Ambu,Pruthwi,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Ras**

**Explanation:**

In Ayurveda, ""Y",A,False
76954ecf-2c59-4172-9fcf-7067ee99bc07,‘Pita-netra’ lakshan present in .......,Pitta vriddhi,Vata vriddhi,Pitta kshaya,Kapha kshaya,A,MCQ,Easy,Tridosha,Samhita & Siddhanta (Fundamentals),en,"A. Pitta vriddhi 

**Explanation:**

* **",A,True
eb5c5181-7cbb-4e39-b52d-c1e2e02869f0,Shweta and Nilaare variety of,Aparajita,Shigru,Apamarga,Bhrungraja,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**A**

Shweta and Nila are varieties of **Aparaj",A,True
15f35162-54fe-42ad-8183-d0b784aa6296,___vaccine is given only in women.,Cervical cancer,Rubella,Both,None of the above.,C,MCQ,Easy,Preventive and Social Medicine,Swasthavritta & Public Health,en,"A: Cervical cancer 

**Explanation:**

From an Ayurvedic perspective,",A,False
fbd83b3b-4c0d-48c5-a57b-d3256b0c959f,DyanaYoga is the yoga of _____ control,Emotion,Mind,Work,Ethics,D,MCQ,Easy,Ayurveda,Ayurvedic Literature & History,en,"B. Mind 

**Explanation:**

Dyana Yoga, often translated",B,False
e4acf52b-9a48-4c9a-8d00-3dabcfc5c002,2 Narikel lavana is indicated in following disease,Jwara,Pleehodar,Parinam Shool,Atisaar,C,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"**D: Atisaar**

**Explanation:**

* **N",D,False
ffca25c9-f371-4044-a32d-0beec2f83244,WHICH OF THE FOLLOWING IS NOT A TYPE OF PANCREAS A) HETROTROPIC PANCREAS B) ALL OF THE ABOVE C) ANNULAR PAMCREAS D) ECTOPIC PANCREAS,HETROTROPIC PANCREAS,ALL OF THE ABOVE,ANNULAR PAMCREAS,ECTOPIC PANCREAS,B,MCQ,Medium,Anatomy,Sharir (Anatomy & Physiology),en,"**B. ALL OF THE ABOVE**

While modern medicine recognizes these variations",B,True
a6841f5d-64b9-4df9-8604-726a274a2ea4,The student of first year understands the long bones with similarity as Nalakasthi. Identify the type of Praman to understand the knowledge.,pratyaksha,upaman,Yukti,Shabda,B,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**B**

**Explanation:**

The question describes a learning scenario where",B,True
0f9f6a38-f97b-4efe-ba18-2ad4e545248b,Which is the ideal average,Mode,range,Mean,Median,C,MCQ,Easy,Medical Statistics,Research & Statistics,en,"C. Mean 

**Explanation:**

In Ayurveda, balance is paramount",C,True
e2e1eb79-9040-42a7-899b-7ec14b63d007,Pichchabasti' is mentioned in ......... chapter in Charak Samhita.,Kushtha Chikitsa,Arsha Chikitsa,Atisara Chikitsa,Grahani Chikitsa.,B,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**D: Grahani Chikitsa.**

Pichchabasti is",D,False
1e880f2f-173f-42b6-b76f-762fa70d0c68,‘Ashukari’ guna is of ……dosha.,Vata,Pitta,Kapha,Rakta,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"**C: Kapha**

**Explanation:**

'Ashukari",C,False
75c8160a-6f3b-447d-b0b1-53a790af8bc4,"A patient is suffering from AIDS. He is suffering from suppression of which of the
following cells?",Monocytes,T- Cells,B-Cells,CD4 Cells,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: CD4 Cells**

**Ayurvedic Perspective:**",D,True
e1b06cf4-46a1-4837-a7d0-625fa38b8042,Among the following ........ is not a type of diphtheria.,Intermedius,Grevis,Mitis,Petrichate,D,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,"D. Petrichate 

**Explanation:**

In Ayurveda, diphtheria",D,True
8d09f44d-3d25-4199-8a93-2585e11ec565,Willson's disease is related with -,Ho,Pb,Cu,As,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C: Cu 

**Explanation:**

Willson's disease is",C,True
501e58f0-87aa-4c4d-8b26-59a6c5a05442,One of the reasons for frequent abortions is---------------Vata.,Shukragata,Raktagata,Mamsa-Medogata,Majja-Asthi gata,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Shukragata 

**Explanation:**

In Ayurveda, frequent",A,True
74a5e4fc-5630-4727-8aa4-a447a8ee2ee5,Visha' is ---------------------------------------------------------------------------------------------------------------------------------------------------------------,Sannikrushta,Viprakrishta,Pradhanik,Vyabhichari,D,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"**A: Sannikrushta**

**Explanation:**

* **",A,False
338ea6d2-5e0f-46c3-8d62-bfe16d9f1f8d,"According to Acharya Sushruta, types of Abhishyand are ........",4,3,1,2,A,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**A: 4**

According to Acharya Sushruta, there are",A,True
f2d37aa7-341b-4085-9608-529432e8d490,Tetrastichiasis is:,Misdirected eyelashes,Presence of fourth row of eyelashes,Downward drooping of upper lid,Outward protrusion of lower lid,B,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**B: Presence of fourth row of eyelashes**

**Explanation:**",B,True
e90d5f24-bf5f-4a60-a8a9-431e85e090a6,According to Madhaw Nidan Dwidoshaj Aamwat is,Asadhya,Sukhasadhya,Kashtasadya,Yapya,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Kashtasadya**

**Explanation:**

*",C,False
c30e34b2-9197-4522-a42c-6d7d23dadfae,Synonym of Hetu is --,Jati,Utthana,Chinha,All of above,D,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"**C: Chinha**

**Explanation:**

* **Hetu",C,False
e6fda930-56e7-49dd-9cbb-1232710f8dda,Agnimandya leads to symptoms of,Food poisoning,Water poisoning,Snake poisoning,Scorpion poisoning,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Food poisoning 

**Explanation:**

Agnimandya in",A,True
0d2a0aa0-ddf2-448a-9982-9b4e7a6bacda,Moolasthana of Majjavaha srotas is …….,Asthi & Sandhi,Asthi & Jaghana,Jaghana & Kati,Asthi & Netra,A,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**C: Jaghana & Kati**

**Explanation:**

* **",C,False
361a0bbb-3139-4948-9ad0-460fafbad5da,Cervical polyp can be removed,Per Rectum,Abdominally,Through Pouch of Duglas,Vaginally,D,MCQ,Medium,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"D. Vaginally 

**Ayurvedic Perspective:**

While Ayurveda",D,True
b51995ac-fa4a-4d64-b10a-72fcc7e145a3,...... is the lakshan of Unmat Chatushpad,Prastrastalangul hanuskandho,Atilalavan,Anyonyabhidhavati,All,D,MCQ,Medium,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"**Answer: D**

**Explanation:**

* **Unmat Chat",D,True
20ae2f5f-17e9-4b6c-83fc-c2761681d3d9,Moon face is found in ……,Cushing syndrome,Nephrotic syndrome,Hypothyroidism,Wilsons disease,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A. Cushing syndrome 

**Ayurvedic Analysis:**

* **",A,True
3077b3c5-405a-46e9-ad37-f9c33403e732,Bhavana Dravya of Kankayan Gutika is,Triphala Kwath,Tikatu Kwath,Bijapur Swaras,Kumari Swaras,C,MCQ,Medium,Bhaishajyakalpana,Dravyaguna & Bhaishajya,en,"**A: Triphala Kwath**

**Explanation:**

Bha",A,False
7698b869-175f-4f04-b000-7b3a6a95a9bb,‘Garden cress’ is the English name of……,Changeri,Chavya,Chandan,Chandrashoor,D,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"A: Changeri 


**Explanation:**

* **Garden cress",A,False
a1f0dad8-e65b-448e-b632-d5e192776073,--- has been enlisted under clinical features of bad prognosis of Mudhagarbha.,Yoniarsha,Yoni bhransha,Yonidaha,Yonikandu,B,MCQ,Medium,Prasuti Tantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**B: Yoni bhransha**

**Explanation:**

*",B,True
c6416b01-eac5-4bec-b617-a3cbb7474714,In ------type of Ajeerna Vata Dosha is dominant,Vishtabdha,Vidagdha,Aama,All,A,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"A: Vishtabdha 

**Explanation:**

* **Aje",A,True
0ce1819c-7807-4e12-90b8-cb7ed69a4dfb,The Parkinson's disease can be compared in Ayurveda with .... symptoms.,Vepathu,Bahushosha,Trishana,Atikhsudha,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"A: Vepathu 

**Explanation:**

* **V",A,True
47557921-9e6c-4f63-bec4-6aaa5766564a,....... is the SamyakLaxana of Nasya.,Shirogaurav,SukhSwapnaPrabodhan,Kaphapraseka,Srotorodh,B,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"A: Shirogaurav 

**Explanation:**

* **Samyak",A,False
144273ef-c628-4612-8ad2-b87cfdc2af74,... ... is not seen in organophosphate poisoning.,Lacrimation,Salivation,Mydriasis,Diarrhoea,C,MCQ,Medium,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"**C: Mydriasis**

**Explanation:**

Organophosphate poisoning",C,True
4561ca56-813f-4e4b-9f74-3a5671325a43,Sneha Adhyay described in Charak Samhita Sutrasthan number. ……..,14,13,18,19,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"**A: 14**

Sneha Adhyay, which",A,False
12586607-7103-474a-9411-d1f121d57339,Udarsparsh is ___________ in Mrutagarbha,Khar,Kathin & sheeta,Shethil,Ushan,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"**B: Kathin & sheeta**

**Explanation:**

*",B,True
4353c962-5d73-4c08-b9f3-c431682c216c,Supercilliary arch is present in ….......,Norma Verticalis,Norma Occipitalis,Norma Frontalis,Norma Basalis,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"C: Norma Frontalis 

**Explanation:**

In Ayurveda, the",C,True
266f1eec-2bfd-4c4a-a917-7a3008db840b,Drug is also known as Indian Sarsaparilla,Priyangu,Sariva,Mandukparni,Chandan,D,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"B. Sariva 

**Explanation:**

Sariva (Hem",B,False
9ac8ee3f-f298-4715-bb5d-824fe21be61e,Mydriasis is present in all the following except:,Third nerve lesion,Pontine haemorrhage,Datura poisoning,Fourth stage of anesthesia,B,MCQ,Hard,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**D. Fourth stage of anesthesia**

**Explanation:**

Mydri",D,False
2227a059-34c1-4cae-bb09-bffc3c72137a,Urea synthesis mainly occures in….,liver,spleen,pancreas,stomach,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"A. 

**Ayurvedic Perspective:**

While Ayurveda doesn'",A,True
cf9c02ca-c968-4aa1-8492-733f801ef431,"As per Vagbhatta ,total no.of Graha",9,12,20,Innumerable,D,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"A: 9 

**Explanation:**

According to Vagbhatta",A,False
4be56850-4ffd-4a94-9c70-bd0cd78c336a,-----------------Process is used to detect the density and molecular structure of unknown colored substance.,Spectrometry,HPTLC,Colorimetry,TLC,C,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"A: Spectrometry 

**Explanation:**

While Ayurveda emphasizes natural remedies and",A,False
c1da2031-40a9-4a79-a717-d8cca5be7d94,Rajonyadi churna has been good in efficacy …………,Grahani deepan,pachan,kaphaghna,pittaghana,A,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**B: pachan**

**Explanation:**

Rajonyadi ch",B,False
95fac656-cd60-4749-8ff5-ada05d1bf93d,In --------------Rutu water becomes Nirvisha due to Agasti Uadaya,Varsha,Sharad,Hemant,Vasant,B,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Varsha**

**Explanation:**

* **Rutu",A,False
3669f446-5250-4bae-8834-06e80416543c,Chikitsa of Klishtavartma is ...,Chedan,Bhedan,Vedhan,Lekhan,D,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**B: Bhedan**

**Explanation:**

* **K",B,False
a93bd063-821d-491a-adb5-efb8dfd10884,Foetus is more vulnerable to Carbon monoxide poisoning than adult because .....,Greater content of haemoglobin,lower partial pressure of oxygen,Tendency to cause greater tissue hypoxia,All,D,MCQ,Medium,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"**D: All**

**Ayurvedic Perspective:**

Ayur",D,True
0f0f7ac4-825f-47c6-a400-82d297f7e45b,Recently a compound Sulforaphane has been discovered to offer protection against cancer. In which of the following can it be found?,Milk,Fish,Tea,Broccoli,D,MCQ,Easy,Nutrition,Swasthavritta & Public Health,en,"D. Broccoli 

**Ayurvedic Concepts:**

While Ayurveda doesn",D,True
bec2ba88-d732-41b8-8701-553a034e8046,……….of the following is the content of “rajapravartini vati” :,Trikatu,Tankan,Ela,Hingu,A,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**D: Hingu**

Rajapravartini Vati is",D,False
d33f3781-eafd-4e65-a253-06f241590246,…….is not a error of refraction,Myopia,Presbyopia,Astigmatism,Hypermetropia,B,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,"**B: Presbyopia**

**Explanation:**

Ayurveda views",B,True
0569f6f1-622d-4ffd-8698-da73bffa06f9,Which one of the following belongs to tikta shandha of Charak Samhita ?,Avalguja,Ashwagandha,Chitrak,Agnimantha,A,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**C: Chitrak**

**Explanation:**

* **Tikta",C,False
7412311b-e56c-451a-babf-ca8d8a173a38,"In Charak Samhita, 'Pushynug Churnam' is mentioned in ......... Adhyaya.",Trimarmiya Chikitsa,Urusthambha Chikitsa,Vatarakta Chikitsa,Yonivyapad Chikitsa,B,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**C: Vatarakta Chikitsa**

**Explanation:**",C,False
8a6b0a89-778d-4590-ab02-c2879c7d8e86,Hot water bath on the body part above neck region results into------,Weakness of hair and eyes,Weakness of sensory organs,Weakness of brain,Weakness of intellect,A,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**C: Weakness of brain**

**Explanation:**

In Ayurveda,",C,False
e53c4f05-d069-4db9-b08f-fe01dcbd493d,Corynebacterium diphtheria is………….. bacteria.,Gram positive,Motile,spore forming,Capsulated,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"A. Gram positive 

**Ayurvedic Concepts:**

While Ayurveda",A,True
1a60e016-0149-4538-bcd8-d3cb8069813a,Charaka has adviced to start breast feeding on ------ day of life,4,3,2,1,C,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**D: 1**

According to Charaka Samhita, a",D,False
bd54c7f6-c71c-4871-a0da-47630d8c7efe,Dreams occur when Doshas fulfill -----------,Indriya -aayatan,Hriday,Manovaha Srotas,"All of A, B, C",C,MCQ,Medium,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,"**C: Manovaha Srotas**

**Explanation:**",C,True
facbd7da-004c-4c96-9c91-2f2a1eb3d997,Kshetradnya moves from one yoni to another because of _______.,Dharma dharma nimitta,Swabhava,Yadruchcha,Ishwar,A,MCQ,Medium,Ayurvedic Philosophy,Samhita & Siddhanta (Fundamentals),en,"**A: Dharma dharma nimitta**

**Explanation:**

In Ayurveda",A,True
fb8179bf-aabe-4153-990d-7e6550491a25,………...oshatha rogas according to sushruta,8,9,3,6,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**B: 9**

According to Sushruta Samhita, there",B,False
3dab0189-91c5-4fbc-a128-daf115eae2b5,Boas' sign is positive in .... A) Appendicitis B) Pancreatitis C) Cholecystitis D) Duodenal ulcer,Appendicitis,Pancreatitis,Cholecystitis,Duodenal ulcer,C,MCQ,Medium,Hepatology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B) Pancreatitis**

**Ayurvedic Analysis:**",B,False
258eb35a-4515-48a6-bdda-2513f4b80a35,‘Ashukari’ guna is of ....... dosha,Vata,Pitta,Kapha,Rakta,A,MCQ,Easy,Tridosha,Samhita & Siddhanta (Fundamentals),en,"**C: Kapha**

**Explanation:**

* **Ashuk",C,False
2bfd12ff-2a0a-4b01-a1ac-19239229e0e6,Puyalasa is ...,Sandhigat Roga,Shuklagata Roga,Shuklagata Roga,Vartmagata Roga,D,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**B. Shuklagata Roga**

**Explanation:**

*",B,False
a824d389-c1e9-49b5-9718-0023c71b3940,Kshar is ....,Vataghna,Pittaghna,Kaphaghna,Tridoshaghna,D,MCQ,Easy,Shalya Tantra,Shalya Tantra (Surgery),en,"**C: Kaphaghna**

Kshar is a term in",C,False
0fac1124-1018-4344-93c0-16fbf7f610b1,The Main drugs identified in management of Arsha,Takra,kutaj Twak,Bhallataka,"A,B,C",D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: A,B,C**

**Explanation:**

Ar",D,True
73ad88ea-6630-4b05-a715-7c55675580b2,Which of the following is not SheetaviryaDravya,Sarpagandha,Aparajita,Kadamba,Shankhapushpi,C,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**C: Kadamba**

**Explanation:**

Sheetavirya",C,True
8f5c1ad3-97f7-4fa6-8a73-827584170b0b,Division of _________________________________________________________________________________________________________________________________________________________________ is done by vata dosha in yamagarbha.,Rakta,Aartva,Streebeej,Falit beej,D,Fill in the blanks,Hard,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**D: Falit beej**

**Explanation:**

* **",D,True
95b56251-fc42-4d98-9eba-9a656718787a,"According to Charakacharya ............................... is the ""beejdoshaj"" yonivyapada.",Vamini,Shandhi,Upapluta,Acharna,D,MCQ,Medium,Striroga,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**C: Upapluta**

**Explanation:**

* **",C,False
94b86046-bef7-4d4d-92ea-6cf92a2ac90b,"According to Charak, after Vaman or Virechan, ............should be given in less Shodhan of Kapha and Pitta Dosha",Tarpan,Samsarjan Krama,Pramathya,Dadhimishrit Yavagu,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**B: Samsarjan Krama**

**Explanation:**

*",B,True
