id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
07b52c35-b8c1-41dc-97ab-7452edce4d33,Atiabhishyandi sevan is the hetu of -------------------srotodushti,Rasavaha,Majjavaha,Purishvaha,Mutravaha,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B) Majjavaha, Atiabhishyandi sevan is",B,False
5f270a3e-5f23-4fd2-9ea8-7ffe3cdb4ffc,Chakra taila is suggested for the following by susruta,Ajagallika,Chipya,Vivruta,Panasika B,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"C) Vivruta, Panasika B) Vivrutika B)",C,False
0d96f076-0c8d-4b84-9af0-416ebfda8cae,------- is not type of Mutrakrichchra .,Vataj,Shukravegavarodhaj,MutraKshaya,Ashmarijanya,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B) Shukravegavarodhaj is not type of,B,False
927ce23c-d49e-49f3-9a03-7b1b91a06e81,"As per balabheda, agni is divided into……types.",Aparisankheya,3,4,13,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"C) 4, 5, 6, 7,",C,True
d6ab5d59-d043-4429-88e0-2604704eaaf3,Loharishta is mentioned by Sushruta in ......................................................................................................................................,Pandu,Arsha,Gulma,Prameha pidika,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. Arsha. Loharishta is mentioned by Sushruta,B,False
8cea1546-3eef-413a-913d-b956e54b88cf,For PPV position of Neonate should be --,Prone,Supine,left lateral,right lateral,B,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"B. Supine, as the PPV position for a neonate should",B,True
6fe4004b-f634-4a12-93ee-3fa229e6e79d,The drug used for allergic reaction is --,Haridra,Pippali,Amalki,Yashtimadhu,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A) Haridra, B) Pippali, C) Am",A,True
0db5d862-ecf7-4e37-9e01-8c15237da712,The following type of Gandhak is used for the purpose of external administration,Pinda,Khechar,Amalasar,All of these,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"B. Khechar, Gandhak is used for the purpose of",B,False
be0922bb-3643-438b-b4a0-e1689c5f22b5,Cherry red coloured Post-mortem staining is seen in…….poisoning,HCN,NaCN,KCN,CO,A,MCQ,Easy,Ayurvedic Toxicology (Agada Tantra),Agad Tantra & Forensic Medicine,en,D) CO,D,False
7739ed8b-46f7-42fc-a464-1811ff721a60,"Black gunpowder contains all of the following, except:",Potassium nitrate,Lead peroxide,Charcoal,Sulphur,B,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,B) Lead peroxide. Black gunpowder is a mixture of sal,B,True
e1addebc-3db9-4277-be76-b0f6f0b368c5,In pregnancy retinal changes may be seen in _ _ _ _ _.,Placenta Praevia,Abruption Placenta,Anemia,Pre Eclampsia,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,D. Pre Eclampsia. Pre-eclampsia is a,D,True
12087fb1-eb73-49dc-a22d-2c575ff1ee0f,"In he body, both the blood sodium and potassium levels are regulated by",Aldosterone,GH,Cortisol,Androgen,A,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,A) Aldosterone. Aldosterone is a hormone that regulates the balance of,A,True
5423c3ca-8a25-4019-ab9e-8e0b58f70dee,The uterine body and the cervix ratio is ............ when menarche occurs.,2:3,1 : 2,1 : 1,2 : 2,C,MCQ,Medium,Ayurvedic Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,B. 1 : 2. The uterine body and the,B,False
f0103198-a8ea-4cbc-9a39-c71dd6ef96c0,According to Acharya Vagbhatta Sirsshukra is ......... vyadhi,Shuklagata,Krishnagata,Sarvagata,Drishtigata,C,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,C) Sarvagata vyadhi. Sarvagata vy,C,True
88f91ac2-9e54-4503-a620-90c23fef6545,"In _ _ _ _ _ cm, dilatation of the OS, cervical lip cannot be felt & the cervix becomes almost continuous with vaginal wall.",8,10,12,14,B,MCQ,Medium,Prasuti Tantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"C) 12, 14 cm. Dilatation of the OS",C,False
19c4279b-d403-40ea-b3ab-8beb5120daee,For two disjoint events P(AUB)=,P(A)+P(B),P(A)*P(B),P(A)+P(B)- P(A∩B),P(A)/P(B),A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,C. P(A)+P(B)- P(A∩B) is,C,False
68db89f6-70b1-408f-81e5-692ef2fb32d2,"According to Sharngdhar samhita, Khadirarishta is recommended to treat",Urakshata,Mootrakriccha,Kushta,Hridroga,C,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,"B) Mootrakriccha, Kshudra, Vr",B,False
f85112a5-5d5a-4468-bdfe-2819216e71b3,Acanthosis nigricans is a feature of ......,Insulin resistance,Obesity,Polycystic ovarian syndrome,Dyslipidemia,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A) Insulin resistance. Acanthosis nigricans is a,A,True
f7e3d875-c0a2-4969-b62a-7722dae0ed4d,Mano nigraha is a kind of ------,Satvavajaya,Daivavyapasraya,Yukti Vyapasraya,All of the above,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B) Daivavyapasraya,B,False
06c22a5e-6a35-489a-b207-df83f6c525b3,Vataj stnayadushti is causative factor for ___________.,Parigarbhik,Krushataroga,Phakkaroga,Baal shosha,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A. Parigarbhik. Vataj stnayadus,A,False
a7fe9b4d-56fc-46b9-857d-b0d7c9bcd44b,"According to Asthang Hruday, Sutrasthan 11/07, Kapha Prakop Lakshana is",Shwas,Bhram,Trushna,Sandhi Shaithilya,A,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"D) Sandhi Shaithilya, Vriddhi, K",D,False
f3401b54-d349-40d5-882c-847ffb8855fb,……………………..is contraindicated for a child who indulges in sarva rasa ahara,Namakarana,nishkramanasanskara,Lehana,all the above,C,MCQ,Medium,Kaumarabhritya,Kaumarbhritya & Pediatrics,en,C) Lehana is contraindicated for a child who indulges,C,True
ad47a193-fd27-426c-a5dd-e92d5401ca41,"Following is the Hb% of 6 children. Calculate the range.
8.8 gm%, 9.3 gm%, 10.5 gm%, 11.4 gm%, 14 gm%, 10.5 gm%.",3.5,5.1,5.6,5.2,D,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"D
Explanation: The range is the difference between the highest and lowest values",D,True
e44bc25d-9f12-4b71-a44e-9dee77aac24c,What type of Aahara should be given before doing virecha karma,Amla Rasa-Ushna Gunatmaka,Kaphavardhak,Vatavardhak,Raktavardhak,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,A) Amla Rasa-Ushna Gunatmaka.,A,True
474fd75d-9c87-40fe-a5d6-bd1d1fbfc4c7,Varn of baby is under the influence of-----mahabhut.,Tej,Jala,Aakash,Vayu,A,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,A) Tej. The varn of baby is under the influence of,A,True
000f68bf-6a8d-451f-81ab-dc0144eaf5ec,Aartva ( Raja) is updhatu of . (C),Rakta,Majja,Rasa,Mamsa,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"B) Majja, as Aartva (Raja) is the",B,False
91f037cd-7c63-4fa5-8fbd-404fe5cf8d43,DOUBLE BUBBLE SIGN IS RELATED TO .... A) RECTUM B) PANCREATITIS C) UTERUS D) KIDNEY,RECTUM,PANCREATITIS,UTERUS,KIDNEY,B,MCQ,Medium,Radiology,"Administration, AYUSH & Miscellaneous",en,B) PANCREATITIS. The double bubble sign is a radi,B,True
eef75f9e-cde1-4612-9eff-f20cd9ffbac7,PROSTATIC MASAAGE IS INDICATED IN A) PROSTATIC ABSCESS B) CHRONIC PROSTATITIS C) PROSTATITIS D) TUMOR,PROSTATIC ABSCESS,CHRONIC PROSTATITIS,PROSTATITIS,TUMOR,B,MCQ,Medium,Urology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B) CHRONIC PROSTATITIS, C) PROSTATIT",B,True
8e39ebd0-c3e5-4062-8e13-56a466614b5d,‘Kshiti’ is synonym for ........ mahabhuta,Pruthvi,Aap,Tej,Vayu,A,MCQ,Easy,Panchamahabhuta,Samhita & Siddhanta (Fundamentals),en,A) Pruthvi,A,True
92984aa4-d692-49f3-884b-41a75e520228,According to Shadanga………………present in Prushtha .,Aani,Apalapa,Bruhati,Krukatika,C,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,C) Bruhati present in Prushtha.....,C,True
20cdeff4-b6c9-47ef-8a7a-b4d0463e130a,Aasthidhatu having -------mahabhutadikya.,जल,अग्नि,पृथ्वी,अम्बु,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,B. अग्नि (Agni) is the correct option. Ag,B,False
c03340d2-ea81-4d2c-9c56-f41da8496765,. In initial stages of amaj Atisara the drug to be given.,Kutaj,Haritaki,Bilwa,Aragwadh,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A. Kutaj, Haritaki, Aragwadh, and",A,False
362983f6-595a-4ddd-ba06-d7ababf2269d,Abhrak bhasma is one of the ingredients of,Panchamrut parpati,Shweta parpati,Rasa parpati,Sheetal parpati,A,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,B) Shweta parpati. Abhrak bhasma,B,False
e9783e0a-75e4-472e-a221-a02535003030,The non-modifiable risk factor for hypertension is,Obesity,Stress,Salt intake,Age,D,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,"D) Age, as hypertension is a condition that can be influenced by various",D,True
3925904a-d5c1-4193-9021-7902aa6d5fcc,Nakulandhya is ....... vyadhi according to Acharya Sushruta,Asadhya,Sadhya,Sukhsadhya,Kruchsadhya,A,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,B. Sadhya,B,False
93f4c591-dbed-4ba2-8632-d01666c3bbcb,Ksharakarma is contraindicated in ...,Gulma,Udara roga,Bhrama,Shoola roga,D,MCQ,Medium,Shalya Tantra,Shalya Tantra (Surgery),en,B. Udara roga (Piles) is contraindicated,B,False
6fbdab65-8926-48d5-9379-1d94c715cb11,In Gratitha (Avagadha) Rakta ... ........ Vidhi is used.,Pracchan,Siravedha,Vigharshana,Jaloukavacharan,D,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,B) Siravedha is used in Gratitha (Avagad,B,False
349105ec-a2fc-4116-8508-2b73f1e1b3cc,In Vilambita Prasava dhoopana of -------- is advised by Yoga-ratnakara for avipradurbhava.,Nimbapatra,Kushta,Dashmoola,Krushna sarpanirmoka,D,MCQ,Hard,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,A) Nimbapatra. Nimbapatra is advised by Yoga,A,False
05a64f88-30e9-4fce-a3d6-169e30d3fa97,"Mandajvara, Mandagni, Kaph-pitta lakshanas, Kshina Bala and Atipandu are the signs of",Yakritodara,Jirnajvara,Plihodara,Panduroga,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B) Jirnajvara. Jirnajvara is a,B,True
67a9ea75-259c-4133-ab24-fe2f3d6dddb0,For treating the Cholesteatoma ………… surgery can be done.,Tympanoplasty,Mastoidectomy,Both A and B,None of these,C,MCQ,Medium,Shalya Tantra,Shalya Tantra (Surgery),en,C) Both A and B. Both Tympanoplasty and Mast,C,True
768058ed-38d4-4c63-92a0-4b8ef9dbc783,"In the preparation of NiruhaBasti, ...... quantity of Sneha is added,in the KaphapradhanVyadhi.",1/4th of Kashay,1/6th of Kashay,1/8th of Kashy,1/3rd of Kashay,C,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"D) 1/3rd of Kashay is added, in the",D,False
2035a1d8-427a-478d-8430-9ab7f5d8c383,For expulsion of Mrutagarbha ________chikitsa is advised.,Mudhgarbha,Jaraudosha,Garbhastrav,Jarayupatan,D,MCQ,Medium,Obstetrics and Gynecology in Ayurveda,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,D. Jarayupatan is advised for expulsion of Mrutagarb,D,True
a504d522-5753-40a2-82cf-cba0380b6e53,Widmark's formula is used for measurement of blood levels of:,Benzodiazepines,Barbiturates,Alcohol,Cocaine,C,MCQ,Easy,Visha Vigyan,Agad Tantra & Forensic Medicine,en,C. Alcohol. Widmark’s formula is used to measure the blood levels,C,True
28b173ab-e549-41f4-a3f0-5b0968c8fcbf,"In preparation of Laghumalini vasant , bhavana is administered using",Dadim swaras,Dhattura swaras,Nimbu swaras,Vijaya swaras,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"B) Dhattura swaras, Dhaanya swaras, D",B,False
12f10183-898c-4d9d-9f0a-dac51cdcf783,"The ViruddhaAhara is compared by AcharyaVagbhata with ----------- Visha,,",AamVisha,SthaavaraVisha,Dushi Visha,Gara Visha,D,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,B) SthaavaraVisha. The ViruddhaAhara,B,False
73cdc60f-191c-4baa-b174-3fce777ffc0a,Which of the formulations contain Suvarnabhasma as main ingredient,Suvarnarajvangeshwar,Panchamrita parpati,Suta Shekhar rasa,Rasapottali,C,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"C) Suta Shekhar rasa, Suvarnabhas",C,True
c85f7e31-360b-47ed-925c-3a31e5196d2f,"Parpati, patina, bhedi etc are known as",Yougik dosha,Naisargika dosha,Kanchuka dosha,all the above,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"C) Kanchuka dosha. Parpati, patina,",C,False
a206428a-a2e4-43f0-8be3-d263a1c35ed6,Which of the following options is true regarding ‘Prakaroti iti prakruti’ ?,Swabhav,Ishwar,Parinam,"All A, B & C",D,MCQ,Medium,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"A, B, C. Prakruti refers to the constitution of",A,False
8f0de328-5935-47aa-b9d0-7f98de04dc21,MALA - N and MALA - D contain,Norgesterol 0.3 mg and Ethiniloestradiol 0.03mg,Norgesterol 0.1 mg and Ethiniloestradiol 0.01mg,Norgesterol 5 mg and Ethiniloestradiol 1mg,Norgesterol 250 mg and Ethiniloestradiol 50mg,A,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,B) Norgesterol 0.1 mg and Ethinilo,B,False
08bc4bc5-cb9d-4298-b870-a95cf2a49e9b,Type of Rupa does not include……..,Samanya Rupa,Vaidya Sanvedya Chinha,Vishishta Rupa,Anu Rupa,D,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,B) Vaidya Sanvedya Chinha is not a type of,B,False
94c1ffe1-0c92-4bb5-8c28-343bfb19d979,"In samhitas, Gandha (smell) of Oja is mentioned as that of……….",Madhu,Laja,Ghruta,Dugdha,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,B. Laja. The Gandha (smell) of Oja,B,True
00b4d1c0-6eb0-4565-9ca8-59700d126102,The shuddikriya for the cleaning of the nasal path is known as,Dhouti,Trataka,Neti,Basti,C,MCQ,Easy,Yoga & Naturopathy,Yoga & Psychology,en,"C. Neti, the practice of cleansing the nasal passages with saline water",C,True
e13f3748-a94c-4914-8e15-52bd6e5994d3,What is the amount of Raja according to Ashtangasangraha,4 anjali,6 anjali,3 anjali,1 anjali,A,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,B. 6 anjali. Raja is the 6th,B,False
f08f38ff-11b1-4fee-97fa-7bfff0e57a84,The height of a person is considered as_________ of a person,Ayam,Vistara,Both A &B,None of these,A,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"A) Ayam, Vistara, both are correct. Ayam",A,True
fd9d1422-a8f9-45ba-993e-fe616e1a9248,----------lepa is used over abdomen in the treatment of Aparasang.,Langali mul,Ashwagandha mul,Kumari,Atasi mul,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,C) Kumari. Kumari is used over abdomen in the treatment of,C,False
3175e2dd-678c-4934-8adb-d553d883640c,"In terms of chemistry, Parad is a ...........",Metal,Metalloid,Mixture,Compound,A,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,"B. Metalloid. The Parad is a metalloid, which is a",B,False
57b37cda-2373-4f08-9cb4-0ac51d2f39d5,The Savikalpak Pratyaksha means .........,Direct perception with gross idea,Direct perception with all details but without details.,Direct perception with all minute details,Indirect Perception,B,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,B: Direct perception with all details but without details. (Savikal,B,True
503beb4c-87ff-4fbd-bcb1-cc39aea00f56,32. Which one of the following is NOT included in Pancagavya?,Gomaya,Madhu,Gomutra,Goghrta,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,A. Gomaya is not included in Pancagavya. Mad,A,False
258dc5a5-2ece-48f7-9bad-b420efe2d17e,"According to Acharya Vagbhatta, Pradhan dosha in Kruchonmil vyadhi is",Vata,Pitta,Kapha,Pittaj,A,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"A - Vata, as it is the primary dosha involved in the",A,True
64bc7c20-110d-4117-9699-7713d998f852,Adrenaline used in the resuscitation process of a newborn has a concentration of _____,1:10,2:40,17:40,167:40:00,D,MCQ,Easy,Neonatology,Kaumarbhritya & Pediatrics,en,"D) 167:40:00, 1:10,000",D,True
adb1308d-081c-498b-aa1f-780b8c6bd12a,For comparison of two groups -------------test is used,two sample t test,Paired t test,chi square test,ANOVA,A,MCQ,Easy,Statistics in Ayurvedic Research,Research & Statistics,en,A - two sample t test. The two sample t-test is used to,A,True
776b3812-4771-4851-a703-2d4f4dbee211,‘Amla rasa’ is responsible for…..,vata shaman,pitta shaman,kapha shaman,vata vriddhi,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"B) pitta shaman, kapha shaman, vata",B,False
84baf9bf-5b6c-43f6-b506-1933b2869051,"""Peau D'Orange"" sign is seen in which disease?",Mastitis,Fibroadenoma,CA breast,Galactocoele,C,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,C) CA breast. The 'peau d'orange' sign is,C,True
e4743aa9-8c3a-4bbe-baa8-ad15266c368a,"According to Ashtanga Samgraha, Vipak of dravya having Lavana Rasa is-------.",Madhur,Amla,Katu,Amla or Katu,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,D) Amla or Katu. Vipak of dravy,D,False
26a4c92c-4911-457a-9132-6305cf32dc70,"Along with Ksharan-Kshanan actions, Kshar formulations possesses---------
actions","Chedan, Brihan","Chedan , Lekhan","Brihan, Krishniikran",None of above,B,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"B) Chedan, Lekhan. Kshar formulations possess",B,True
447d0332-d438-45e4-ac12-88f509aff70e,Swedan is prescribed as Pashchat Karma in ---------.,Nasya Chikitsa,Samyak Prajata,Rutumati,Udar after Virechan,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,D (Udar after Virechan) is the correct option. Sw,D,False
90b3e381-3ee8-4b24-bb08-2eeab69f1205,"The recommended daily dietary allowance of calcium for pregnant woman
is……………",800 mg,1000 mg,1200 mg,1400 mg,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,B) 1000 mg. The recommended daily dietary allowance of calcium for,B,False
e84a9e8c-41a1-4d2b-b992-a9ff21b1d69d,"According to Sushrut, ……….basti; can be given in Vandhyastree.",Nirgundi Tail,ShatapakiBalatail,Sahacharadi Tail,Vishgarbha Tail,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"B) ShatapakiBalatail, Vandhyastreebast",B,True
900fadc4-de0f-40f1-b519-2ad4c47be028,Upadrava is developed ---,After development of disease,With development of disease,Anytime irrespective development of disease,Only when disease is Asadhya,A,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,A. After development of disease. Upadrava is a complication that develops,A,True
d0174fd1-8c0f-4070-af68-378038390280,"According to Kashyap,which Snehapaan is contraindicated in Teevra Kushtha Awastha.",Ghrita,Taila,Vasa,Majja,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"A. Ghrita, B. Taila, C. Vasa,",A,True
5b7d1dd9-216a-4648-80b9-f52f77ecda9c,PSA TEST DONE IN .... A) RENAL STONE B) GALL BLADDER STONE C) PROSTATE CANCER D) VESICAL STONE,RENAL STONE,GALL BLADDER STONE,PROSTATE CANCER,VESICAL STONE,C,MCQ,Easy,Oncology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) PROSTATE CANCER. The PSA test is commonly used to,C,True
ca7fe951-9b7c-4617-bf4f-f392d4604b02,Swab/Sponge holder is -------------------------------------------------------------------------------------------------------------------------------------------------,Swastik,Nadi,Tal,Sadansha,D,MCQ,Easy,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,D) Sadansha,D,True
d7bec53b-a11a-465d-8a06-2b4852b076ae,"According to Asthang Hruday, Sutrasthan 11/07, Kapha Prakopak Lakshana is",Rukshata,Bhrama,Trushna,Praseka,D,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"B) Bhrama, Daurbalya, Prameha,",B,False
568b7701-8801-4665-b1f8-acab051edfab,Kiratatikta is not included under which dashemani of Charaksamhita,Stanyashodhan,Trushnanighanaa,Tiktaskanda,Jivaniya,C,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,B) Trushnanighanaa. The concept of Kiratatik,B,False
6e3cb7bf-52c1-4c96-bb14-d2e23864d122,Total number of Asthi in Padanguli ……,12,13,14,15,D,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"B. 13, 14, 15, 16,",B,False
d7b7250f-8bc1-4a04-90f3-9edf961863e6,Tufts of Hair over the Lumboscral spine suggest an underlying abnormality as ………..,Spina bifida,sinus tract,Tumor,all of these,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Tumor. The presence of tufts of hair over the l,C,False
165d393b-0e75-4d97-8255-05dc3f0de408,------------is the foetal risk factor in prolonged labour.,PPH,Purperal sepsis,Sub involution,Hypoxia,D,MCQ,Easy,Obstetrics and Gynecology in Ayurveda,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,A is the correct option. PPH is the foetal risk factor in,A,False
5e780ffd-36d2-48d7-b52b-ebf686546ca1,VIRUDDHANA CH SEVANAT ' hetu is for which strotodushti ?,Mamsa,Mjja,Asthi,Meda,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A) Mamsa
Explanation: The concept of Viruddhana Ch",A,False
664171eb-6e18-44b6-b67c-a32efff943a8,Absence ofsperm is called as………,Oligospermia,Azoospermia,Hyperspermia,Asthenospermia,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. Azoospermia. Azoospermia is a,B,True
988b4fc5-31be-4792-8e7a-c5abe0a23f89,"As per Acharya Charak, Breast feeding should be initiated on ______________.",1st day,2nd day,3rd day,4th day,A,MCQ,Easy,Kaumarabhritya,Kaumarbhritya & Pediatrics,en,A. 1st day. Breast feeding should be initiated on the,A,True
58120d19-009e-4fbc-a01a-fae63b62fae1,Moon face is found in .......,Nephrotic syndrome,Cushing syndrome,Wilsons disease,Hypothyroidism,B,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,B. Cushing syndrome is a condition that can cause moon face. C,B,True
13ade025-4d8f-4f4a-bd74-7dd96849a693,-------Kasa should be treated as emergency.,Kshataja,Kshayaja,Vataja,Old age related,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A - Kshataja is the term for emergency, and Kasa",A,True
2195ccbd-d047-4628-96a2-573b5521b4a2,"As stated in Sushrut Samhita, ---------------- Prapta Kushtha is Yapya.",Rasa Dhatu,Rakta Dhatu,Mamsa Dhatu,Medo Dhatu,D,Fill in the blanks,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,D (Medo Dhatu) is the correct option. Medo,D,True
7ddef0ce-58c7-4acd-9064-97a0a0253953,Which of the following kushtha having vata pradhanata ?,Vicharchika,Kapala Kushtha,A and B,Parisarpa Kushtha,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) A and B) Option C is the correct answer. Vich,C,True
8c463641-6d55-4bdb-bfe2-4907c6c9bcf0,Peaud orange sign is a finding in,Ca breast,Ca pancreas,ca lung,none of above,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B) Ca pancreas. The Peaud orange sign is a finding in,B,False
16ef0fb7-ce31-42a3-a249-37a0e24093a8,Billroth I operationis done for A) Carcinoma of breast B) Tuberculosis of spine C) Gastric ulcer D) Metastasis in spine,Carcinoma of breast,Tuberculosis of spine,Gastric ulcer,Metastasis in spine,C,MCQ,Easy,Gastrointestinal Surgery,Shalya Tantra (Surgery),en,C) Gastric ulcer. The Billroth I operation is a,C,True
282edc5b-de86-4097-9811-97c98d6aaf98,Weight deficit is called as _______,Wasting,Stunting,Both A and B,None of these,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Wasting, B: Stunting, C: Both A and",A,True
d99083b7-c859-479f-93a0-72d64b878d5b,Macular star is present in,Diabetic retinopathy,Hypertensive retinopathy,Retinopathy of prematurity,None of above,B,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"A. Diabetic retinopathy, B. Hypertensive retin",A,False
56c56847-0198-4453-a4f3-85dbf0e84a82,As per Sushruta Samhita “Jwara” is of ---------------types,2,6,7,8,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C) 7, as per Sushruta Samhita. The",C,False
7b1864fe-637c-4c9a-856f-98f97e836a04,Pratyaksha Badhakar Tatwa are ... ... ... in number.,9,8,7,6,B,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,A 9-Pratyaksha Badhakar Tatwa are,A,False
50f0222d-7cc8-4182-9758-3dc8638a5305,Number of Kshudrarogas,25,30,40,44,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D) 44, 45, 46, 47,",D,True
e84582d9-4225-463d-a777-69e77e4b6535,Rule of 3's is related to A) Piles B) Fissure C) Burns D) Fracture,Piles,Fissure,Burns,Fracture,C,MCQ,Easy,Burns & Trauma,Shalya Tantra (Surgery),en,"A) Piles, B) Fissure, C) Burns,",A,False
